word,polarity
omegle,8.909716932379585
interactive,8.909128231340594
3g,-8.908976526564025
nebraska,8.908942095268985
necessarily,8.907677108293411
desperate,-8.905450623274067
dark,-8.905178914415192
brows,8.904607830481694
adults,8.904555569955654
doodling,8.903911906710121
classrooms,-8.902840330268363
weekened,-8.902840330268363
elise,8.902799991073792
altho,8.902346131143215
dublin,8.901759758078356
linemate,8.901338126928097
bailes,8.901338126928097
paddocks,8.901338126928097
dribbler,8.901338126928097
vimy,8.901338126928097
brawls,8.901338126928097
crewed,8.901338126928097
smail,8.901338126928097
graphic,8.89705702473194
quit,8.897025856990929
induced,-8.895848234530305
mildew,-8.8954773984582
haiz,-8.893813298254221
tugs,-8.893226688957016
lonelier,-8.893226688957016
sedge,-8.893226688957016
spacial,-8.893226688957016
grandmothers,-8.892886551022897
zeit,-8.892886551022897
mylife,8.892810975704464
jokin,8.890333709314323
jut,8.889219339317018
thur,8.888962256547266
bubblegum,8.88809385210934
viewers,8.88778808936645
rolling,-8.885849567536956
toast,-8.885283688796624
24th,8.883273525744425
response,8.882507845579196
longhair,-8.879458687486428
buggers,-8.879131137243021
starbucks,8.87738284523624
magnum,8.875644474212882
stationary,8.875602831961627
martyn,8.87553298427263
guppy,8.87553298427263
gruesome,8.874674492702583
hahh,8.873669342374361
snuggled,-8.873201317732688
cierra,8.872008961522186
savannah,8.871657707438608
crybaby,-8.871170150876962
mulder,-8.87083619757123
substantially,-8.87083619757123
yoouuu,8.870707050268303
joseph,8.87012973856149
superhighway,8.869385523702505
synagogue,8.869385523702505
microbe,8.869385523702505
elaborately,8.869385523702505
idly,8.869385523702505
maidens,8.869385523702505
warhammer,-8.866414339661706
preferably,8.86452886755943
630,8.863393688622557
angel,-8.862918488090136
okii,8.862798175814547
canine,8.86218957211816
ploy,-8.86104461566945
monika,-8.86104461566945
letdown,-8.860574862512383
iii,-8.858104932539542
using,-8.857789999689437
chandigarh,8.857666391155302
esperanza,8.857666391155302
vowel,8.857666391155302
spectacles,8.857525035121865
penny,8.856332667338537
lln,8.856081538359225
insights,8.854928483633403
switchback,-8.850988640773197
dramatically,-8.8496494571823
sweating,-8.848722111242072
6300,8.847908543442763
pastel,8.846378879236513
issues,-8.845189515247766
dan,8.843845924063869
continuously,-8.842899117147718
hayyy,-8.842899117147718
afterward,-8.841439785604221
staged,-8.840419131128762
cadbury,8.838543555077745
sureee,8.837808651039746
inhabited,8.836979743503235
teakettle,8.836979743503235
kiva,8.836979743503235
burdened,8.836979743503235
eyewitness,8.835502505875464
stunting,8.832279786318745
24m,8.831989943014728
cafeteria,8.830831151754927
fests,-8.829998845067506
rhode,8.82941681302652
rotten,8.829344346358058
jezza,8.829210002441693
pa,-8.824546783818231
pictorials,-8.824474383829944
it.just,-8.824474383829944
serbs,-8.824474383829944
farewells,-8.824474383829944
adoptions,-8.824474383829944
dialling,-8.824474383829944
patriarchal,-8.824474383829944
circuses,-8.824474383829944
faberry,8.823924816155046
thrashed,-8.822547608876654
ciaran,-8.822547608876654
fashionable,8.822492445342881
kenzie,8.822016313587946
ger,8.820534422247542
diner,8.819143055688995
robinson,8.817925921299087
gingers,8.81791787985969
rebekah,8.813365478511962
personalised,8.813273948038441
silv,8.813273948038441
pharmacists,8.813130915763413
ther,8.813060549483128
awkwardness,8.812504355433063
schoolgirl,-8.812344491627892
icp,-8.812344491627892
yerrr,8.809677616870744
introducing,8.808611884896589
bangalore,8.80804993040898
cotta,-8.80791991888131
superlite,-8.80791991888131
daisy,8.807218194535764
individually,8.806078180697288
4days,-8.805783858318023
shouldnt,-8.80424389712083
sights,8.7978592022512
mike,8.795125402529523
1988,8.794859587664806
colly,-8.794374052975813
mortality,-8.794374052975813
qotta,-8.794091725178262
ing,-8.793944633563536
yesturday,-8.793753351326261
whack,8.793174349582074
neighbourhoods,-8.791341920734379
day.hope,-8.791341920734379
overreach,-8.791341920734379
overdosing,-8.791341920734379
furness,-8.791341920734379
romm,-8.791341920734379
mindedness,-8.791341920734379
reine_laglace,8.791306700837133
verly,8.791306700837133
birthday.happy,8.791306700837133
deliriously,8.791306700837133
annive,8.791306700837133
mutha_ing,8.791306700837133
footage,8.791262179444058
2omf,-8.791157044563764
reflux,-8.788562194541687
kb,8.786277738624564
sheep,8.786034084368685
rue,8.785966349425209
addictions,-8.78536685538188
define,8.785033932136951
werent,8.784935329341582
design,8.78284349814139
bacolod,-8.782546096550652
depressive,-8.782546096550652
tiramisu,8.782423579881147
nm,8.782062628155494
microphones,-8.780709438071035
tougher,8.780709230874027
adjusts,8.780132685125926
roast,8.779931386160143
dayum,8.7789234302961
trainin,8.77759161111254
hirap,-8.775962463436272
sop,8.775778060311207
merrr,-8.774186367063704
sangat,8.773781590490636
matey,8.773571685035446
gelato,8.773386097265176
organise,8.773176352147146
secretary,8.773017609873689
they,-8.772678145383477
jhb,8.772516741986752
apparels,8.771474206683607
unexciting,8.771474206683607
bassline,8.771474206683607
ithink,8.771014186112312
melts,8.769865547644699
macam,8.76976288224941
illegally,8.769163311441494
shorthand,-8.767935211277969
crick,-8.767935211277969
failed,8.767642553229704
jao,-8.766255494131386
troublemakers,8.765234766219177
ludicrous,8.765234766219177
ant,-8.76415979762015
sparklers,8.760917643358933
erring,8.760917643358933
hatley,8.760917643358933
i.love,8.760917643358933
mishra,8.760917643358933
_rt,8.760917643358933
radish,8.760917643358933
jager,8.760537147139317
hoops,-8.760395028239383
klux,8.757989361570951
answering,-8.756170966565955
comma,-8.755358980151293
vald,-8.755358980151293
abdc,8.755294083244479
upperclassmen,8.755290276297913
coffeehouse,8.755290276297913
naveed,8.754963977667526
magnums,8.754963977667526
gaddafi,8.754963977667526
ignored,-8.753903817350794
eyes,8.751370081953226
brus,8.749910513107526
usability,-8.748214154208176
cyclone,-8.747530655419654
quotient,8.747223186578745
colorfully,8.747223186578745
wonders,8.747081230503994
rang,8.745966389240394
braces,-8.744989186096994
squeak,8.743606809100813
kuwait,8.743566456897442
avoiding,-8.74133065993286
eternally,-8.741019503128506
ovr,-8.741019503128506
paired,8.738865814800732
hiccups,-8.738640593422652
fez,8.738338935373044
caking,8.737858344080228
han,8.737804108288469
callin,8.737678107276164
gamers,-8.736150951302244
drivin,-8.736150951302244
straightener,-8.735621548542497
conspiracies,-8.735198036124693
craving,-8.734891435522666
glozell,8.733149991245929
snappin,8.733149991245929
shies,8.733149991245929
ammo,8.732514607467749
menswear,8.732135509071444
freshies,8.732135509071444
vinyls,8.732135509071444
campuses,8.73188199995257
recorded,8.731253344720592
chandler,8.731195682223364
7ta,-8.730463171516591
petty,8.729826436987834
chai,8.729684555950008
keyboards,-8.72778134631675
basics,8.727561912973465
creepily,8.727343282722892
glau,8.727343282722892
holidays,8.726857939811767
payday,8.726794768414752
skeptics,-8.725457758689338
blitzkrieg,-8.725457758689338
hoffmann,-8.725457758689338
hollister,8.723919309934617
designing,8.723454064493355
advertising,-8.722584896023676
senators,8.722282898474385
thanxx,8.720347935674624
buts,-8.718961503222882
clapton,8.716802568898808
endorsement,8.716802568898808
slater,8.716002006000869
django,8.715933213620385
housekeeper,-8.715632404960143
baste,-8.715632404960143
sheeps,-8.715632404960143
villagers,-8.715632404960143
drainage,-8.715632404960143
haina,-8.713595242212499
surely,8.713233698707235
tv,-8.712931729204344
marcela,8.712694464815446
smidgen,8.712694464815446
panh,8.712694464815446
multiprocessing,8.712694464815446
parvati,8.712694464815446
bleeped,8.712694464815446
too.much,8.712694464815446
deryck,8.712694464815446
buzzers,8.712694464815446
sweetie,8.70965138747667
receiver,8.709580469981567
sexxy,8.708938635105882
agian,-8.708598025436128
erik,8.708481267311047
rubberized,-8.707079229374484
trix,8.706005920791924
4:20,8.705976418615291
jkjk,8.704537101376811
planting,8.703590814107342
suitably,8.703518634107589
eilat,8.703518634107589
youngest,-8.703456036670255
srk,-8.701961881992494
appearance,8.700187403427392
erica,8.700036661494902
burlesque,8.699811691221127
feeeling,-8.696430263552113
downfall,-8.69642750357348
gains,8.6955416511417
workin,-8.694558915080927
african,8.69444375301931
cruising,8.69359631630714
follo,-8.69357774279949
evangelion,-8.69357774279949
adhesion,-8.69193304593324
housebound,-8.69193304593324
jerkin,-8.69193304593324
finitely,-8.69193304593324
ellie,8.691322363901918
bruhh,8.69010658306822
ugly,-8.68975965499973
joke,-8.689176036793151
standstill,8.687600033679553
osi,8.687600033679553
martinis,-8.686813609544032
kaufman,-8.686813609544032
leftovers,8.686246722391523
covering,8.685216652439868
blondie,8.68468962616503
jacked,8.683126080417635
puta,8.682061943425978
playoffs,-8.67917579519892
30gb,-8.67815204391098
homosexual,8.677011491004095
drown,-8.676612651801587
hips,8.676530923347773
vevo,8.67444010771088
uju,8.674256302192362
bo,-8.674194027550062
influenced,8.673830712951105
malay,8.673530539368196
cynthia,8.671969631617063
liz,8.671434700183653
wassup,8.670537575576427
jewell,8.670380768193374
carleton,8.670380768193374
beer,8.670367365680452
piper,8.670038956204372
crunching,-8.668843170891956
footballs,8.666914527610912
jsut,8.666914527610912
thatt,8.665674735481288
fay,8.665398694546731
savvy,-8.662977465011302
whooping,8.662684433466158
implementation,8.662662645243426
branson,8.661485429598008
moscato,8.661485429598008
daypack,8.661485429598008
pms,-8.661087603483276
yelling,8.658872417156157
carb,-8.654260212895725
theologians,8.653444623433664
dissections,8.653444623433664
anarchists,8.653444623433664
manoeuvre,8.653444623433664
writeup,8.653444623433664
unrecorded,8.653444623433664
divergence,8.653444623433664
diverge,8.653444623433664
galilean,8.653444623433664
tenors,8.653444623433664
orsay,8.653444623433664
beaux,8.653444623433664
faze,-8.652612610122747
riiight,8.651375933334357
church,-8.651028796191856
duh,8.650176324948319
hotel,8.648628999406816
carls,-8.648443776234782
coincidentally,-8.648443776234782
wet,-8.64843158440111
3x12,-8.647774053186366
philosopher,8.647721116870056
ayyyeee,8.646150497540232
gerardo,8.64568714999559
eunice,8.64568714999559
biased,8.645459593046226
tenth,8.645451649613015
letter,8.645117235644626
avocados,8.644755171146757
comrade,8.644755171146757
expectant,8.644334665560839
ablaze,8.644334665560839
wreath,8.644334665560839
siri,8.643838310969327
vanessa,8.642627635604262
little,8.641334955544497
aliens,8.639926193867414
yoona,8.63975261542843
avengers,-8.639631989497087
belinda,-8.63852546705261
dragonforce,-8.637353767125111
clapping,8.637250500369213
rapids,8.63627566541538
cesar,8.633122757247335
violently,-8.63303935687967
tr,-8.63169011180059
hitting,-8.630894956870375
gameplay,8.62921737955973
telling,-8.628354636043474
aca,-8.627919920490465
neverending,-8.627919920490465
darkly,8.625680960722558
field,-8.62384192267073
hawt,8.623070361414674
hollywood,8.622916579829049
racks,8.62173937413263
fwiend,8.621230207735362
taemin,8.620765367569156
ells,8.620592240304372
fixing,-8.620021370241995
clinicals,-8.619047364267773
poxy,-8.619047364267773
dit,8.619028501809012
vows,-8.618156855142253
ghouls,8.616658291651508
aviators,8.616658291651508
neutered,-8.616096731409227
jaybird,-8.616096731409227
apostrophe,-8.616096731409227
deranged,-8.616096731409227
fs,-8.615066030778735
sluts,8.61458695629702
flash,-8.61353072750304
malaysia,8.612867330974437
aquamarine,8.612498578438835
battled,-8.609980541269401
fouls,-8.609980541269401
mindful,8.609018009703872
seasons,8.608766157073017
aren,-8.608721462505377
danni,8.607478055113292
injecting,8.60635111786871
kennedys,8.60635111786871
tendons,8.60635111786871
eelam,8.60635111786871
vella,8.60635111786871
jude,8.605676794188625
lynne,8.604473373339896
ps3,-8.604061698311494
doubly,8.603287182852863
lions,8.603274404958402
tuesdays,8.60155566057401
itch,-8.601523867312887
beatles,-8.59939805563586
iac,-8.599350768293693
segue,8.599181203589284
quan,8.598455252970664
monique,-8.598338270130412
onions,-8.59693285113191
mark.she,8.592215474439586
heger,8.592215474439586
ms.sims,8.592215474439586
kindle.very,8.592215474439586
thing.grieve,8.592215474439586
disposes,8.592215474439586
ms.megan,8.592215474439586
too.be,8.592215474439586
rep.ing,8.592215474439586
boys.not,8.592215474439586
tussles,8.592215474439586
won.and,8.592215474439586
one.any,8.592215474439586
intentions.hope,8.592215474439586
eunjung_ent,8.592215474439586
day.tho,8.592215474439586
morning.today,8.592215474439586
luck.hopefully,8.592215474439586
hear.im,8.592215474439586
is.soo,8.592215474439586
morning.have,8.592215474439586
hun.always,8.592215474439586
love.yay,8.592215474439586
wrong.another,8.592215474439586
bit.looks,8.592215474439586
looking.ones,8.592215474439586
ms_ninaifunasty,8.592215474439586
work.all,8.592215474439586
night.take,8.592215474439586
after.got,8.592215474439586
me.kmsl,8.592215474439586
gf.one,8.592215474439586
engineer.is,8.592215474439586
fam.tryna,8.592215474439586
point.lol,8.592215474439586
work.gbu,8.592215474439586
driver.like,8.592215474439586
time.good,8.592215474439586
article.try,8.592215474439586
though.how,8.592215474439586
escapist,8.592215474439586
morning.an,8.592215474439586
u.want,8.592215474439586
memories.not,8.592215474439586
morning.getting,8.592215474439586
bro.getting,8.592215474439586
thing.haha,8.592215474439586
weekend.no,8.592215474439586
karina_chaena,8.592215474439586
inn_chingy,8.592215474439586
call.rt,8.592215474439586
memory.it,8.592215474439586
morning.hope,8.592215474439586
morning.happy,8.592215474439586
though.im,8.592215474439586
ireland.tease,8.592215474439586
tho.al,8.592215474439586
one.since,8.592215474439586
ferment,8.592215474439586
saleswomen,8.592215474439586
day.buddy,8.592215474439586
having.jolly,8.592215474439586
night.but,8.592215474439586
yoga.felt,8.592215474439586
today.its,8.592215474439586
choice.that,8.592215474439586
grades.im,8.592215474439586
disciplinarian,8.592215474439586
acceptably,8.592215474439586
luck.wish,8.592215474439586
country.but,8.592215474439586
murmured,8.592215474439586
evening.just,8.592215474439586
moodiness,8.592215474439586
buddy.nearly,8.592215474439586
day.may,8.592215474439586
paul_shevel,8.592215474439586
things.never,8.592215474439586
daughter.your,8.592215474439586
time.feels,8.592215474439586
xxo,8.591820709144843
charmeuse,8.590881526701992
dovey,8.589460772809804
orgasm,8.589060981665988
melting,8.589040224683389
coll,8.588288205723773
keepin,8.58533729753877
brooks,8.583511777745997
sny,8.583467124409957
hans,8.583250074160953
wade,-8.580284867347396
nira,8.57870320672597
hartford,8.577025824033598
raps,8.57670671320938
60gb,-8.573454665244288
tattoo,8.572819428484332
drunkenly,8.572122816259617
inka,8.572122816259617
eash,8.572122816259617
ordeal,-8.571699303841813
disappointment,-8.570189875466134
legally,8.569168071969639
pico,-8.568791016630872
baybee,8.568413933930731
shakira,8.566249488393522
cher,8.565581879476495
lawton,8.56346556427686
rylee,8.563224989803617
mechanical,8.562999116158881
specially,8.56028238661634
agram,8.5568718243105
locket,8.5568718243105
fabian,-8.556594931991077
nit,8.554675182636325
bleu,-8.554053000909567
shellfish,-8.553365953472019
cairo,8.550714754248702
peeing,-8.549932142519282
vessel,-8.549444105058239
eater,-8.549219950840474
missiles,-8.548908102683868
fingertip,-8.548908102683868
clever,8.545444613890705
tool,8.543867779770416
cheap,8.54333558995494
lawd,8.542849913952935
architect,8.542381607414384
randy,-8.540047159398647
baked,8.538567142518394
gett,8.537045956809525
aust,8.537006904790333
ray,-8.536109970408502
digestive,-8.534810516098982
gromit,8.534496066437562
things,8.533450095324111
athlete,8.530546206412886
asif,8.529673943330039
aron,-8.52917067107507
zelda,8.529085930644815
emojis,8.529040154137725
tes,8.527911882634507
sits,8.527616516789733
maaf,8.527528465792535
awakening,8.527298519080029
lettin,-8.527175272116702
veeery,-8.526572084321707
mwahahaha,8.525122344744453
documents,8.524153252685437
parsnip,-8.522987327017747
alun,-8.522987327017747
yeol,-8.522987327017747
tain,-8.522987327017747
killjoy,-8.522987327017747
hahahahhahaha,-8.522987327017747
celly,-8.522987327017747
riker,-8.522987327017747
franciscan,-8.522987327017747
smoosh,-8.522008044490928
masochist,-8.522008044490928
stroll,8.521165362240515
disadvantage,-8.520007697834384
mimpi,-8.520007697834384
rebirth,-8.518491036241398
cheater,8.517713919873342
taurus,8.51725736661746
counselling,-8.51688860810172
semper,-8.51688860810172
muggle,-8.51688860810172
deliver,8.516378038109389
branches,-8.516277241123039
clocks,-8.516277241123039
peng,8.515487619019256
transplant,8.515051648615874
twerkin,8.514093662020741
clothing,8.512223174511846
hii,8.511849081317246
carmina,8.510873556165192
counterpart,8.510873556165192
cohost,8.510873556165192
outbursts,8.510873556165192
mythological,8.510873556165192
tattooist,8.510873556165192
lipsticks,8.509743087734996
commentators,8.509743087734996
usan,8.509743087734996
nauseating,8.508439800849812
fishtank,8.508439800849812
lauren,8.507634444235574
eatin,8.506273011622858
choose,-8.50618557173353
send,-8.505479724153865
tarts,8.505295683557051
giddy,8.505059884648066
roughly,-8.504638040236989
attendance,-8.504604924357157
webster,-8.504573952281017
harding,8.503940731180919
velociraptor,-8.50306533735289
grating,-8.50306533735289
ichiro,-8.50306533735289
oas,-8.50306533735289
1010,-8.50306533735289
franco,8.502977989462018
selle,8.502788750437823
pointe,8.502716294286206
question,-8.501862897417439
hamster,8.501539781341668
dr.pepper,8.498048080582812
tacobell,8.498048080582812
unbearably,8.497883237525139
frenchman,8.497883237525139
many,8.49759722464753
nerve,-8.493222875649227
rawlings,8.49088343331896
fra,8.490739382953226
stability,8.488940177577396
chet,8.486796579912511
riddance,8.485300270523073
aru,8.485222477802344
eveeer,8.485222477802344
security,-8.48247106138411
reply,-8.482029803548365
1000x,-8.48159099236447
atl,8.479536420207964
mckinney,8.479167533175056
blackness,-8.478189189678174
fundamentally,-8.478189189678174
dilute,-8.478189189678174
rattles,-8.478189189678174
lamer,-8.478189189678174
charade,8.477423992066576
jewelrythese,8.477423992066576
shibuya,8.477423992066576
i.just,8.477423992066576
snatchers,8.474409664118527
bought,-8.474365294803926
signs,8.473674960814565
concrete,-8.473208519231152
washer,-8.472638984598152
foots,-8.472587142708703
despite,8.471777868564027
antony,8.470965708718287
501,8.470068808984195
fasting,8.467753228339403
acne,-8.467215388899415
hannity,8.465783659102929
we,8.465738765522376
bicol,8.465207612343105
1020,8.465207612343105
misbehave,8.465207612343105
bcc,-8.464421188207584
6days,8.463929890725947
demise,8.463045976653026
aye,8.462758971769322
merrygold,8.462176621374601
ramps,8.460495484993785
whyb,8.460495484993785
pinterest,8.458924236433166
buddha,8.457924694053505
sophomore,8.457414180253874
loofah,-8.455798698292385
josiah,-8.455798698292385
whitby,-8.455798698292385
kels,8.454081178802173
bestfriend,8.451980660090223
raging,-8.451954530414968
200,-8.451474587504029
beast,8.451401278745806
quad,-8.449042843837951
tots,8.448888968670477
longtime,8.447696667141045
sap,-8.447506060072106
usps,-8.446450749555506
danville,-8.446450749555506
dno,-8.445563619602334
marlene,8.44404013837272
terrifyingly,8.443306671331813
blurring,8.443306671331813
retrieving,8.443306671331813
foghorn,8.443306671331813
tinkering,8.443306671331813
fringed,8.443306671331813
maintaining,8.438678409086462
unfortunately,-8.437715937748152
hayley,-8.437671975163934
error,-8.43660571816332
bly,8.436432882286974
khalil,8.436125159968618
frankly,8.43606126668359
kurt,8.435856605059506
oppas,-8.435524485767408
champa,-8.435524485767408
kylee,-8.435524485767408
kelso,-8.435524485767408
nyi,-8.435524485767408
brenna,-8.435524485767408
technology,-8.434557915330764
glares,8.433035882780162
patches,8.43284338723255
hickory,8.431863271484008
gml,8.431052202097217
peanut,8.430965245925806
chitchat,8.429256202146972
serie,8.42880061010481
wo,-8.42856556154405
strange,8.426678611834213
behave,8.426584396786502
bes,-8.424826455880433
complement,8.424641241846752
loveteam,8.423410714914853
iloveyouu,-8.422796775997172
affair,8.422718017613093
bahahah,8.42167871421345
accomplished,8.42031838705666
reindeer,8.41942630216713
fones,-8.418139358686327
anker,8.416372931761478
dummy,8.415031425546196
b5,-8.413795115137617
taker,-8.413795115137617
arise,-8.413795115137617
stairs,-8.41342438146782
sauce,8.412068499913817
dimitri,8.411221896358567
sauron,-8.4094368845511
onus,-8.4094368845511
silences,-8.4094368845511
indices,-8.4094368845511
williamstown,-8.4094368845511
dynamite,-8.409180132764648
bronze,8.408898605718038
piano,8.407950583126803
frees,-8.405954361920433
anddd,8.405743300463989
chuckie,8.404062235929775
burk,-8.403529663801976
ihad,8.402890393658929
ss,8.401560940298781
whore,-8.401205831113854
tanya,8.400902799845896
buffalo,8.400884274925641
clarks,-8.39984653974278
ska,8.399772831540142
miwa,8.39812917322392
lorelai,8.39812917322392
geriatrics,8.39812917322392
trivandrum,8.39812917322392
hansard,8.39812917322392
abramovich,8.39812917322392
lansley,8.39812917322392
v.flash,8.39812917322392
plates,8.397408160033006
thereee,8.396157795429259
doctor,-8.39325239430266
respon,-8.390726348427833
farrell,8.390106157102387
nucks,8.390106157102387
twitterless,8.389042471226704
saxophone,8.387867684906388
frand,8.38676495409834
salon,8.3864868737863
teetee,8.386058128783576
hospitals,-8.386047724863342
mee,-8.385161350275045
hprc,-8.38442084085427
curve,8.384341835971153
randa,8.383958696532263
blaj,8.383958696532263
anomaly,8.383958696532263
hauntingly,8.383958696532263
heta,8.383958696532263
eboni,8.383958696532263
stellenbosch,8.383958696532263
concoctions,8.383958696532263
rens,-8.383268411810535
sikit,-8.382008166966923
rugged,8.38143630935485
pulak,-8.380210427301638
license,-8.379298398160675
dalaric,8.377776170871085
farida,-8.376304421455535
bogeyman,-8.376304421455535
otten,-8.376304421455535
abbado,-8.376304421455535
omit,-8.376304421455535
unneeded,-8.376304421455535
pronouns,-8.376304421455535
hiccup,-8.37561778849921
paraguay,8.375597986627845
eda,-8.37419274800931
lit,8.373829492717402
babesss,8.373744047999413
corny,8.373648132753214
anja,8.372848167681447
figuring,8.371608303655421
trinket,8.370820486334464
hairdryer,8.370820486334464
sofas,8.370820486334464
boles,8.370820486334464
twits,8.370805673670736
ola,-8.370447738275935
lom,-8.37030171536244
hint,8.370263290281692
hsp,-8.370004951045876
qb,8.369145800731474
exotic,8.369093524839569
knew,-8.368667680654251
csn,-8.368335857042046
kettlebells,-8.368335857042046
hanoi,-8.368335857042046
billabong,-8.368335857042046
investigators,-8.368335857042046
yves,8.368212118398706
yaya,8.368195009190005
merely,-8.36756110760106
textt,8.366515231012889
popsicles,8.366515231012889
whn,-8.366239937866805
hudgens,-8.365671938792191
712,8.365671938792191
anda,-8.36488551465667
guh,8.363473259447762
lanz,-8.362685804954493
kakak,8.362440193569544
stand,-8.358168771309398
wisely,8.357566581920343
nz,8.35543073759955
enchancer,8.354957474101493
followin,8.353553972310971
sauli,-8.353062325575435
bookbag,-8.353062325575435
depressin,-8.353062325575435
attendees,-8.353062325575435
puppys,-8.353062325575435
hors,-8.353062325575435
147,8.348843955652303
em,-8.348168450739141
quads,-8.347989603155705
tyson,-8.347406827742912
joey,8.347174939327072
limit,-8.346686222817594
big,8.346574657547146
nugget,8.346444994130401
yba,8.34588014408009
position,-8.343698661290418
fuckk,-8.343182713785591
heap,-8.342470126638231
landing,8.342019999203092
ruthie,8.34083256846717
whomever,8.34083256846717
mtc,8.34083256846717
acm,8.34083256846717
jonatics,8.34083256846717
confetti,8.338764129652274
snazzy,8.3385147994075
maintenance,8.338157461892644
:face_with_open_mouth:,8.33802385665578
javascript,8.336799750153965
supportive,8.335287626559742
sunflower,8.33283640871184
diskettes,8.332185687299901
sbs,8.331204927450493
mauritius,8.328910090511137
flavored,8.326686443451539
wer,8.323956580015118
mls,-8.323450258738765
tarik,8.322991961243849
storytellers,8.322991961243849
4yrs,8.322991961243849
snakebite,8.322406570673477
unnecessarily,8.322406570673477
tranquil,8.322406570673477
shenandoah,8.322406570673477
fantasizing,8.322406570673477
grandmas,8.321862360179548
ditching,-8.320753489047851
elsewhere,8.31944503763735
justland_bieber,8.317706613488987
birdseed,8.317706613488987
dereham,8.317706613488987
lobotomy,8.317706613488987
harlin,8.317706613488987
than.me,8.317706613488987
sufficed,8.317706613488987
marinates,8.317706613488987
vito,-8.317579799878313
humph,-8.317579799878313
pooping,-8.317579799878313
prey,-8.317497377008541
pantera,8.3170980097926
resturant,8.3170980097926
krystal,8.317092094774713
cpr,8.316649328545893
footnote,8.316375626206941
naturalis,8.316375626206941
soderbergh,8.316375626206941
countertenor,8.316375626206941
condominiums,8.316375626206941
ocarina,8.316375626206941
abbeville,8.316375626206941
entrances,8.316375626206941
antihero,8.316375626206941
bistros,8.316375626206941
guffman,8.316375626206941
affirms,8.316375626206941
campsites,8.316375626206941
headmaster,8.316375626206941
joplin,-8.315425672237748
curley,-8.315425672237748
fna,-8.315425672237748
mira,8.315277361244977
jazmine,-8.315045865722222
b1a4,8.315022314918913
cato,8.315022314918911
orphaned,-8.313533961388796
ji,8.31344296243814
waits,8.312165927436341
wondering,-8.31186474323681
2gether,8.311764113018375
ere,-8.310926562410392
scoped,-8.310420259410494
saddlebags,-8.310420259410494
vocally,-8.310420259410494
clovers,-8.310420259410494
ragging,-8.310420259410494
wage,-8.309502328012268
housework,-8.308717830261731
ventured,-8.30826418823586
directive,-8.30826418823586
assemblies,8.302810089789839
spills,8.302810089789839
wilde,8.302643315852047
tahu,8.302643315852047
riddim,-8.301801019754823
emma,8.301260426394064
suited,8.301023620383562
mable,8.298595287533237
rie,8.298265406536558
highroad,8.297656965536602
vespers,8.297656965536602
patters,8.297656965536602
mr.bean,8.297656965536602
fook,-8.29711926938041
calorie,8.296216716471829
prankster,8.295532359030227
3310,8.295532359030227
jpeg,8.295532359030227
juicy,8.29514569707499
rox,8.294784949852831
clueless,8.294609100879233
insyaallah,8.291604558068336
nass,-8.291591384649077
brotherhood,8.291006145653798
ahahahha,8.290946820861992
fray,8.289953939338595
tweeter,8.288046371480705
goldie,8.28708991481651
instincts,8.28708991481651
208,8.28708991481651
gaal,8.286047379513365
thankless,8.286047379513365
finicky,8.286047379513365
pansy,8.286047379513365
dacia,8.286047379513365
tud,-8.285873696850073
hunz,-8.285873696850073
chama,-8.285873696850073
hover,-8.285873696850073
wishin,8.282341273280576
sumthin,8.28223884552255
gutting,8.278930534144411
greenville,8.27759613619086
reactivating,8.277253108701922
alteration,8.277253108701922
handfuls,8.277253108701922
nikk,8.276273996731753
nouns,8.275490816188691
cockatoo,8.275490816188691
fixes,8.275182475156697
grandchild,-8.275059813574162
jovan,-8.275059813574162
trang,-8.275059813574162
hubbie,-8.275059813574162
shindong,-8.275059813574162
kristine,-8.275059813574162
awws,-8.275059813574162
pulls,8.274813794786219
knocks,-8.274796349679773
allaah,8.273718372608633
rowling,8.273718372608633
latinamerica,8.273718372608633
kdl,8.27256253440071
acp,8.27256253440071
antisocial,-8.271776110265188
berryreview,-8.271776110265188
tts,8.271616420231423
infections,-8.270793682552123
mice,-8.270590455339612
cech,8.269719956757966
cheering,8.269426669907137
broadcasting,-8.26900247471639
myra,8.26895343181463
dgn,8.268829087506859
willpower,8.268401358094357
uki,-8.266136265241277
blowin,-8.264016234835196
bada,8.262946042721607
310,-8.262103828249412
widd,8.259693978969889
82,-8.259497633924436
borderlands,8.258861623824133
jordi,8.258861623824133
lace,8.258837192067103
alcoholics,8.257459613147388
lorenzo,8.257459613147388
ariana,8.257456474399843
journeys,8.256057990885644
havent,-8.255257685425876
gordon,8.255052196368108
nervousness,8.255031570730127
tuber,8.255031570730127
purley,8.255031570730127
innuendos,8.255031570730127
usernames,-8.254114812708753
ommggg,-8.253805671613112
powerfully,8.25271416325401
loool,-8.250383529541574
hospitality,8.249788416622568
dokie,8.24946940253562
gardening,8.249325606496221
performs,8.248620610479662
sorryyy,8.248242548251618
manager,8.247052742735034
evi,8.247027442293572
addictive,8.244775111954958
ouchh,-8.244373255220955
wokeup,-8.244373255220955
inflammation,-8.244373255220955
ish,-8.243534979519666
mold,8.242383864885284
playlist,8.239368253017995
lio,8.23865551824436
feuds,8.23840712415482
brasilia,8.23840712415482
naturalists,8.23840712415482
foresight,8.23840712415482
radium,8.23840712415482
interviewers,8.23840712415482
enchantress,8.23840712415482
networker,8.23840712415482
horned,8.23840712415482
